time_open,time_close,time_high,time_low,quote.USDT.open,quote.USDT.high,quote.USDT.low,quote.USDT.close,quote.USDT.volume,quote.USDT.market_cap,quote.USDT.timestamp
2013-10-27T00:00:00.000Z,2013-10-27T23:59:59.999Z,2013-10-27T23:56:03.000Z,2013-10-27T00:01:01.000Z,,,,,,,
2013-10-28T00:00:00.000Z,2013-10-28T23:59:59.999Z,2013-10-28T10:11:03.000Z,2013-10-28T01:21:01.000Z,,,,,,,
2013-10-29T00:00:00.000Z,2013-10-29T23:59:59.999Z,2013-10-29T15:26:01.000Z,2013-10-29T00:01:01.000Z,,,,,,,
2013-10-30T00:00:00.000Z,2013-10-30T23:59:59.999Z,2013-10-30T16:26:03.000Z,2013-10-30T22:41:09.000Z,,,,,,,
2013-10-31T00:00:00.000Z,2013-10-31T23:59:59.999Z,2013-10-31T19:51:02.000Z,2013-10-31T08:21:02.000Z,,,,,,,
2013-11-01T00:00:00.000Z,2013-11-01T23:59:59.999Z,2013-11-01T17:01:03.000Z,2013-11-01T04:26:03.000Z,,,,,,,
2013-11-02T00:00:00.000Z,2013-11-02T23:59:59.999Z,2013-11-02T00:06:02.000Z,2013-11-02T01:01:02.000Z,,,,,,,
2013-11-03T00:00:00.000Z,2013-11-03T23:59:59.999Z,2013-11-03T23:56:02.000Z,2013-11-03T11:06:05.000Z,,,,,,,
2013-11-04T00:00:00.000Z,2013-11-04T23:59:59.999Z,2013-11-04T23:46:03.000Z,2013-11-04T04:16:03.000Z,,,,,,,
2013-11-05T00:00:00.000Z,2013-11-05T23:59:59.999Z,2013-11-05T18:16:08.000Z,2013-11-05T06:06:02.000Z,,,,,,,
2013-11-06T00:00:00.000Z,2013-11-06T23:59:59.999Z,2013-11-06T22:26:01.000Z,2013-11-06T00:01:08.000Z,,,,,,,
2013-11-07T00:00:00.000Z,2013-11-07T23:59:59.999Z,2013-11-07T16:36:03.000Z,2013-11-07T00:06:02.000Z,,,,,,,
2013-11-08T00:00:00.000Z,2013-11-08T23:59:59.999Z,2013-11-08T23:36:02.000Z,2013-11-08T00:16:02.000Z,,,,,,,
2013-11-09T00:00:00.000Z,2013-11-09T23:59:59.999Z,2013-11-09T16:56:01.000Z,2013-11-09T05:51:01.000Z,,,,,,,
2013-11-10T00:00:00.000Z,2013-11-10T23:59:59.999Z,2013-11-10T00:06:02.000Z,2013-11-10T16:06:01.000Z,,,,,,,
2013-11-11T00:00:00.000Z,2013-11-11T23:59:59.999Z,2013-11-11T14:51:12.000Z,2013-11-11T03:56:02.000Z,,,,,,,
2013-11-12T00:00:00.000Z,2013-11-12T23:59:59.999Z,2013-11-12T11:01:02.000Z,2013-11-12T00:31:01.000Z,,,,,,,
2013-11-13T00:00:00.000Z,2013-11-13T23:59:59.999Z,2013-11-13T20:56:01.000Z,2013-11-13T04:46:01.000Z,,,,,,,
2013-11-14T00:00:00.000Z,2013-11-14T23:59:59.999Z,2013-11-14T12:56:02.000Z,2013-11-14T06:36:02.000Z,,,,,,,
2013-11-15T00:00:00.000Z,2013-11-15T23:59:59.999Z,2013-11-15T13:36:02.000Z,2013-11-15T22:11:01.000Z,,,,,,,
2013-11-16T00:00:00.000Z,2013-11-16T23:59:59.999Z,2013-11-16T12:26:02.000Z,2013-11-16T00:06:02.000Z,,,,,,,
2013-11-17T00:00:00.000Z,2013-11-17T23:59:59.999Z,2013-11-17T23:01:01.000Z,2013-11-17T00:06:01.000Z,,,,,,,
2013-11-18T00:00:00.000Z,2013-11-18T23:59:59.999Z,2013-11-18T23:51:02.000Z,2013-11-18T00:26:12.000Z,,,,,,,
2013-11-19T00:00:00.000Z,2013-11-19T23:59:59.999Z,2013-11-19T01:11:02.000Z,2013-11-19T12:41:01.000Z,,,,,,,
2013-11-20T00:00:00.000Z,2013-11-20T23:59:59.999Z,2013-11-20T19:11:02.000Z,2013-11-20T12:36:01.000Z,,,,,,,
2013-11-21T00:00:00.000Z,2013-11-21T23:59:59.999Z,2013-11-21T23:06:02.000Z,2013-11-21T03:36:03.000Z,,,,,,,
2013-11-22T00:00:00.000Z,2013-11-22T23:59:59.999Z,2013-11-22T23:31:02.000Z,2013-11-22T06:01:01.000Z,,,,,,,
2013-11-23T00:00:00.000Z,2013-11-23T23:59:59.999Z,2013-11-23T13:56:03.000Z,2013-11-23T00:01:01.000Z,,,,,,,
2013-11-24T00:00:00.000Z,2013-11-24T23:59:59.999Z,2013-11-24T17:46:02.000Z,2013-11-24T03:31:02.000Z,,,,,,,
2013-11-25T00:00:00.000Z,2013-11-25T23:59:59.999Z,2013-11-25T23:06:02.000Z,2013-11-25T22:01:02.000Z,,,,,,,
2013-11-26T00:00:00.000Z,2013-11-26T23:59:59.999Z,2013-11-26T23:51:02.000Z,2013-11-26T00:11:01.000Z,,,,,,,
2013-11-27T00:00:00.000Z,2013-11-27T23:59:59.999Z,2013-11-27T23:51:03.000Z,2013-11-27T23:56:05.000Z,,,,,,,
2013-11-28T00:00:00.000Z,2013-11-28T23:59:59.999Z,2013-11-28T02:31:02.000Z,2013-11-28T02:21:02.000Z,,,,,,,
2013-11-29T00:00:00.000Z,2013-11-29T23:59:59.999Z,2013-11-29T22:06:01.000Z,2013-11-29T00:31:01.000Z,,,,,,,
2013-11-30T00:00:00.000Z,2013-11-30T23:59:59.999Z,2013-11-30T04:21:01.000Z,2013-11-30T15:26:02.000Z,,,,,,,
2013-12-01T00:00:00.000Z,2013-12-01T23:59:59.999Z,2013-12-01T12:26:02.000Z,2013-12-01T06:41:01.000Z,,,,,,,
2013-12-02T00:00:00.000Z,2013-12-02T23:59:59.999Z,2013-12-02T16:31:01.000Z,2013-12-02T16:26:02.000Z,,,,,,,
2013-12-03T00:00:00.000Z,2013-12-03T23:59:59.999Z,2013-12-03T13:01:01.000Z,2013-12-03T02:16:02.000Z,,,,,,,
2013-12-04T00:00:00.000Z,2013-12-04T23:59:59.999Z,2013-12-04T23:26:02.000Z,2013-12-04T01:11:02.000Z,,,,,,,
2013-12-05T00:00:00.000Z,2013-12-05T23:59:59.999Z,2013-12-05T15:26:02.000Z,2013-12-05T16:16:01.000Z,,,,,,,
2013-12-06T00:00:00.000Z,2013-12-06T23:59:59.999Z,2013-12-06T03:26:02.000Z,2013-12-06T04:31:02.000Z,,,,,,,
2013-12-07T00:00:00.000Z,2013-12-07T23:59:59.999Z,2013-12-07T00:21:01.000Z,2013-12-07T10:21:02.000Z,,,,,,,
2013-12-08T00:00:00.000Z,2013-12-08T23:59:59.999Z,2013-12-08T22:41:01.000Z,2013-12-08T01:36:01.000Z,,,,,,,
2013-12-09T00:00:00.000Z,2013-12-09T23:59:59.999Z,2013-12-09T07:21:12.000Z,2013-12-09T00:36:01.000Z,,,,,,,
2013-12-10T00:00:00.000Z,2013-12-10T23:59:59.999Z,2013-12-10T20:36:01.000Z,2013-12-10T00:01:01.000Z,,,,,,,
2013-12-11T00:00:00.000Z,2013-12-11T23:59:59.999Z,2013-12-11T01:21:02.000Z,2013-12-11T01:01:02.000Z,,,,,,,
2013-12-12T00:00:00.000Z,2013-12-12T23:59:59.999Z,2013-12-12T01:21:01.000Z,2013-12-12T16:46:11.000Z,,,,,,,
2013-12-13T00:00:00.000Z,2013-12-13T23:59:59.999Z,2013-12-13T09:56:01.000Z,2013-12-13T20:21:02.000Z,,,,,,,
2013-12-14T00:00:00.000Z,2013-12-14T23:59:59.999Z,2013-12-14T08:21:01.000Z,2013-12-14T13:21:02.000Z,,,,,,,
2013-12-15T00:00:00.000Z,2013-12-15T23:59:59.999Z,2013-12-15T23:21:02.000Z,2013-12-15T05:56:02.000Z,,,,,,,
2013-12-16T00:00:00.000Z,2013-12-16T23:59:59.999Z,2013-12-16T00:06:01.000Z,2013-12-16T19:46:02.000Z,,,,,,,
2013-12-17T00:00:00.000Z,2013-12-17T23:59:59.999Z,2013-12-17T07:16:02.000Z,2013-12-17T02:46:01.000Z,,,,,,,
2013-12-18T00:00:00.000Z,2013-12-18T23:59:59.999Z,2013-12-18T00:16:02.000Z,2013-12-18T11:11:02.000Z,,,,,,,
2013-12-19T00:00:00.000Z,2013-12-19T23:59:59.999Z,2013-12-19T23:21:01.000Z,2013-12-19T02:01:02.000Z,,,,,,,
2013-12-20T00:00:00.000Z,2013-12-20T23:59:59.999Z,2013-12-20T07:36:01.000Z,2013-12-20T23:31:01.000Z,,,,,,,
2013-12-21T00:00:00.000Z,2013-12-21T23:59:59.999Z,2013-12-21T03:11:02.000Z,2013-12-21T14:01:02.000Z,,,,,,,
2013-12-22T00:00:00.000Z,2013-12-22T23:59:59.999Z,2013-12-22T10:16:02.000Z,2013-12-22T02:21:01.000Z,,,,,,,
2013-12-23T00:00:00.000Z,2013-12-23T23:59:59.999Z,2013-12-23T23:21:01.000Z,2013-12-23T00:16:02.000Z,,,,,,,
2013-12-24T00:00:00.000Z,2013-12-24T23:59:59.999Z,2013-12-24T00:06:01.000Z,2013-12-24T13:36:02.000Z,,,,,,,
2013-12-25T00:00:00.000Z,2013-12-25T23:59:59.999Z,2013-12-25T23:46:01.000Z,2013-12-25T07:01:02.000Z,,,,,,,
2013-12-26T00:00:00.000Z,2013-12-26T23:59:59.999Z,2013-12-26T19:41:01.000Z,2013-12-26T00:01:02.000Z,,,,,,,
2013-12-27T00:00:00.000Z,2013-12-27T23:59:59.999Z,2013-12-27T00:51:02.000Z,2013-12-27T19:11:01.000Z,,,,,,,
2013-12-28T00:00:00.000Z,2013-12-28T23:59:59.999Z,2013-12-28T12:06:01.000Z,2013-12-28T18:11:01.000Z,,,,,,,
2013-12-29T00:00:00.000Z,2013-12-29T23:59:59.999Z,2013-12-29T21:46:02.000Z,2013-12-29T04:41:01.000Z,,,,,,,
2013-12-30T00:00:00.000Z,2013-12-30T23:59:59.999Z,2013-12-30T20:46:02.000Z,2013-12-30T00:51:01.000Z,,,,,,,
2013-12-31T00:00:00.000Z,2013-12-31T23:59:59.999Z,2013-12-31T00:56:02.000Z,2013-12-31T04:26:02.000Z,,,,,,,
2014-01-01T00:00:00.000Z,2014-01-01T23:59:59.999Z,2014-01-01T23:46:02.000Z,2014-01-01T00:01:02.000Z,,,,,,,
2014-01-02T00:00:00.000Z,2014-01-02T23:59:59.999Z,2014-01-02T21:31:03.000Z,2014-01-02T15:01:02.000Z,,,,,,,
2014-01-03T00:00:00.000Z,2014-01-03T23:59:59.999Z,2014-01-03T13:41:02.000Z,2014-01-03T03:16:01.000Z,,,,,,,
2014-01-04T00:00:00.000Z,2014-01-04T23:59:59.999Z,2014-01-04T23:56:02.000Z,2014-01-04T04:21:01.000Z,,,,,,,
2014-01-05T00:00:00.000Z,2014-01-05T23:59:59.999Z,2014-01-05T19:26:01.000Z,2014-01-05T02:06:01.000Z,,,,,,,
2014-01-06T00:00:00.000Z,2014-01-06T23:59:59.999Z,2014-01-06T11:51:02.000Z,2014-01-06T11:06:02.000Z,,,,,,,
2014-01-07T00:00:00.000Z,2014-01-07T23:59:59.999Z,2014-01-07T02:26:02.000Z,2014-01-07T23:56:02.000Z,,,,,,,
2014-01-08T00:00:00.000Z,2014-01-08T23:59:59.999Z,2014-01-08T11:26:02.000Z,2014-01-08T00:36:02.000Z,,,,,,,
2014-01-09T00:00:00.000Z,2014-01-09T23:59:59.999Z,2014-01-09T07:06:02.000Z,2014-01-09T19:06:02.000Z,,,,,,,
2014-01-10T00:00:00.000Z,2014-01-10T23:59:59.999Z,2014-01-10T22:46:01.000Z,2014-01-10T05:36:02.000Z,,,,,,,
2014-01-11T00:00:00.000Z,2014-01-11T23:59:59.999Z,2014-01-11T11:41:02.000Z,2014-01-11T00:31:02.000Z,,,,,,,
2014-01-12T00:00:00.000Z,2014-01-12T23:59:59.999Z,2014-01-12T00:16:02.000Z,2014-01-12T13:26:02.000Z,,,,,,,
2014-01-13T00:00:00.000Z,2014-01-13T23:59:59.999Z,2014-01-13T01:21:02.000Z,2014-01-13T13:31:01.000Z,,,,,,,
2014-01-14T00:00:00.000Z,2014-01-14T23:59:59.999Z,2014-01-14T08:31:02.000Z,2014-01-14T13:06:01.000Z,,,,,,,
2014-01-15T00:00:00.000Z,2014-01-15T23:59:59.999Z,2014-01-15T10:36:01.000Z,2014-01-15T00:31:02.000Z,,,,,,,
2014-01-16T00:00:00.000Z,2014-01-16T23:59:59.999Z,2014-01-16T06:11:02.000Z,2014-01-16T23:56:02.000Z,,,,,,,
2014-01-17T00:00:00.000Z,2014-01-17T23:59:59.999Z,2014-01-17T09:06:01.000Z,2014-01-17T19:26:02.000Z,,,,,,,
2014-01-18T00:00:00.000Z,2014-01-18T23:59:59.999Z,2014-01-18T14:31:02.000Z,2014-01-18T00:01:01.000Z,,,,,,,
2014-01-19T00:00:00.000Z,2014-01-19T23:59:59.999Z,2014-01-19T23:56:01.000Z,2014-01-19T05:36:02.000Z,,,,,,,
2014-01-20T00:00:00.000Z,2014-01-20T23:59:59.999Z,2014-01-20T03:31:01.000Z,2014-01-20T00:51:02.000Z,,,,,,,
2014-01-21T00:00:00.000Z,2014-01-21T23:59:59.999Z,2014-01-21T02:01:02.000Z,2014-01-21T10:36:02.000Z,,,,,,,
2014-01-22T00:00:00.000Z,2014-01-22T23:59:59.999Z,2014-01-22T07:16:01.000Z,2014-01-22T13:21:02.000Z,,,,,,,
2014-01-23T00:00:00.000Z,2014-01-23T23:59:59.999Z,2014-01-23T02:16:02.000Z,2014-01-23T23:41:02.000Z,,,,,,,
2014-01-24T00:00:00.000Z,2014-01-24T23:59:59.999Z,2014-01-24T00:01:02.000Z,2014-01-24T07:26:02.000Z,,,,,,,
2014-01-25T00:00:00.000Z,2014-01-25T23:59:59.999Z,2014-01-25T21:41:02.000Z,2014-01-25T01:01:01.000Z,,,,,,,
2014-01-26T00:00:00.000Z,2014-01-26T23:59:59.999Z,2014-01-26T15:21:02.000Z,2014-01-26T05:11:02.000Z,,,,,,,
2014-01-27T00:00:00.000Z,2014-01-27T23:59:59.999Z,2014-01-27T03:51:02.000Z,2014-01-27T23:31:02.000Z,,,,,,,
2014-01-28T00:00:00.000Z,2014-01-28T23:59:59.999Z,2014-01-28T17:16:02.000Z,2014-01-28T06:16:02.000Z,,,,,,,
2014-01-29T00:00:00.000Z,2014-01-29T23:59:59.999Z,2014-01-29T17:21:01.000Z,2014-01-29T00:31:02.000Z,,,,,,,
2014-01-30T00:00:00.000Z,2014-01-30T23:59:59.999Z,2014-01-30T16:41:02.000Z,2014-01-30T09:21:02.000Z,,,,,,,
2014-01-31T00:00:00.000Z,2014-01-31T23:59:59.999Z,2014-01-31T23:31:02.000Z,2014-01-31T06:11:01.000Z,,,,,,,
2014-02-01T00:00:00.000Z,2014-02-01T23:59:59.999Z,2014-02-01T14:16:02.000Z,2014-02-01T01:56:02.000Z,,,,,,,
2014-02-02T00:00:00.000Z,2014-02-02T23:59:59.999Z,2014-02-02T14:01:01.000Z,2014-02-02T22:06:02.000Z,,,,,,,
2014-02-03T00:00:00.000Z,2014-02-03T23:59:59.999Z,2014-02-03T01:41:02.000Z,2014-02-03T07:51:02.000Z,,,,,,,
2014-02-04T00:00:00.000Z,2014-02-04T23:59:59.999Z,2014-02-04T08:41:01.000Z,2014-02-04T01:11:02.000Z,,,,,,,
2014-02-05T00:00:00.000Z,2014-02-05T23:59:59.999Z,2014-02-05T08:21:01.000Z,2014-02-05T23:56:05.000Z,,,,,,,
2014-02-06T00:00:00.000Z,2014-02-06T23:59:59.999Z,2014-02-06T01:51:02.000Z,2014-02-06T07:06:08.000Z,,,,,,,
2014-02-07T00:00:00.000Z,2014-02-07T23:59:59.999Z,2014-02-07T00:01:05.000Z,2014-02-07T08:26:02.000Z,,,,,,,
2014-02-08T00:00:00.000Z,2014-02-08T23:59:59.999Z,2014-02-08T09:16:04.000Z,2014-02-08T22:56:03.000Z,,,,,,,
2014-02-09T00:00:00.000Z,2014-02-09T23:59:59.999Z,2014-02-09T14:11:22.000Z,2014-02-09T02:21:02.000Z,,,,,,,
2014-02-10T00:00:00.000Z,2014-02-10T23:59:59.999Z,2014-02-10T02:36:02.000Z,2014-02-10T11:06:02.000Z,,,,,,,
2014-02-11T00:00:00.000Z,2014-02-11T23:59:59.999Z,2014-02-11T08:51:02.000Z,2014-02-11T21:56:03.000Z,,,,,,,
2014-02-12T00:00:00.000Z,2014-02-12T23:59:59.999Z,2014-02-12T00:11:02.000Z,2014-02-12T09:11:01.000Z,,,,,,,
2014-02-13T00:00:00.000Z,2014-02-13T23:59:59.999Z,2014-02-13T01:36:01.000Z,2014-02-13T21:26:04.000Z,,,,,,,
2014-02-14T00:00:00.000Z,2014-02-14T23:59:59.999Z,2014-02-14T16:26:03.000Z,2014-02-14T03:21:12.000Z,,,,,,,
2014-02-15T00:00:00.000Z,2014-02-15T23:59:59.999Z,2014-02-15T09:06:02.000Z,2014-02-15T05:01:05.000Z,,,,,,,
2014-02-16T00:00:00.000Z,2014-02-16T23:59:59.999Z,2014-02-16T03:56:03.000Z,2014-02-16T19:26:12.000Z,,,,,,,
2014-02-17T00:00:00.000Z,2014-02-17T23:59:59.999Z,2014-02-17T13:06:18.000Z,2014-02-17T05:06:05.000Z,,,,,,,
2014-02-18T00:00:00.000Z,2014-02-18T23:59:59.999Z,2014-02-18T04:16:02.000Z,2014-02-18T16:01:43.000Z,,,,,,,
2014-02-19T00:00:00.000Z,2014-02-19T23:59:59.999Z,2014-02-19T20:21:22.000Z,2014-02-19T11:21:02.000Z,,,,,,,
2014-02-20T00:00:00.000Z,2014-02-20T23:59:59.999Z,2014-02-20T03:11:02.000Z,2014-02-20T23:56:05.000Z,,,,,,,
2014-02-21T00:00:00.000Z,2014-02-21T23:59:59.999Z,2014-02-21T13:16:01.000Z,2014-02-21T01:36:03.000Z,,,,,,,
2014-02-22T00:00:00.000Z,2014-02-22T23:59:59.999Z,2014-02-22T17:01:02.000Z,2014-02-22T07:56:02.000Z,,,,,,,
2014-02-23T00:00:00.000Z,2014-02-23T23:59:59.999Z,2014-02-23T10:01:49.000Z,2014-02-23T01:36:22.000Z,,,,,,,
2014-02-24T00:00:00.000Z,2014-02-24T23:59:59.999Z,2014-02-24T00:06:06.000Z,2014-02-24T22:01:02.000Z,,,,,,,
2014-02-25T00:00:00.000Z,2014-02-25T23:59:59.999Z,2014-02-25T22:36:02.000Z,2014-02-25T06:31:02.000Z,,,,,,,
2014-02-26T00:00:00.000Z,2014-02-26T23:59:59.999Z,2014-02-26T08:31:02.000Z,2014-02-26T00:11:02.000Z,,,,,,,
2014-02-27T00:00:00.000Z,2014-02-27T23:59:59.999Z,2014-02-27T00:56:02.000Z,2014-02-27T10:11:02.000Z,,,,,,,
2014-02-28T00:00:00.000Z,2014-02-28T23:59:59.999Z,2014-02-28T02:06:02.000Z,2014-02-28T23:46:02.000Z,,,,,,,
2014-03-01T00:00:00.000Z,2014-03-01T23:59:59.999Z,2014-03-01T21:51:01.000Z,2014-03-01T00:11:02.000Z,,,,,,,
2014-03-02T00:00:00.000Z,2014-03-02T23:59:59.999Z,2014-03-02T11:36:02.000Z,2014-03-02T23:46:01.000Z,,,,,,,
2014-03-03T00:00:00.000Z,2014-03-03T23:59:59.999Z,2014-03-03T18:01:43.000Z,2014-03-03T00:06:23.000Z,,,,,,,
2014-03-04T00:00:00.000Z,2014-03-04T23:59:59.999Z,2014-03-04T15:06:02.000Z,2014-03-04T19:56:02.000Z,,,,,,,
2014-03-05T00:00:00.000Z,2014-03-05T23:59:59.999Z,2014-03-05T00:51:02.000Z,2014-03-05T09:01:23.000Z,,,,,,,
2014-03-06T00:00:00.000Z,2014-03-06T23:59:59.999Z,2014-03-06T03:11:02.000Z,2014-03-06T14:26:02.000Z,,,,,,,
2014-03-07T00:00:00.000Z,2014-03-07T23:59:59.999Z,2014-03-07T00:06:02.000Z,2014-03-07T18:41:02.000Z,,,,,,,
2014-03-08T00:00:00.000Z,2014-03-08T23:59:59.999Z,2014-03-08T01:26:01.000Z,2014-03-08T17:41:02.000Z,,,,,,,
2014-03-09T00:00:00.000Z,2014-03-09T23:59:59.999Z,2014-03-09T13:41:02.000Z,2014-03-09T05:11:01.000Z,,,,,,,
2014-03-10T00:00:00.000Z,2014-03-10T23:59:59.999Z,2014-03-10T02:36:08.000Z,2014-03-10T20:11:02.000Z,,,,,,,
2014-03-11T00:00:00.000Z,2014-03-11T23:59:59.999Z,2014-03-11T21:21:02.000Z,2014-03-11T14:46:01.000Z,,,,,,,
2014-03-12T00:00:00.000Z,2014-03-12T23:59:59.999Z,2014-03-12T01:11:02.000Z,2014-03-12T22:16:02.000Z,,,,,,,
2014-03-13T00:00:00.000Z,2014-03-13T23:59:59.999Z,2014-03-13T12:41:02.000Z,2014-03-13T00:16:01.000Z,,,,,,,
2014-03-14T00:00:00.000Z,2014-03-14T23:59:59.999Z,2014-03-14T02:46:02.000Z,2014-03-14T23:21:02.000Z,,,,,,,
2014-03-15T00:00:00.000Z,2014-03-15T23:59:59.999Z,2014-03-15T20:11:02.000Z,2014-03-15T01:41:02.000Z,,,,,,,
2014-03-16T00:00:00.000Z,2014-03-16T23:59:59.999Z,2014-03-16T08:06:02.000Z,2014-03-16T14:51:03.000Z,,,,,,,
2014-03-17T00:00:00.000Z,2014-03-17T23:59:59.999Z,2014-03-17T01:46:02.000Z,2014-03-17T12:01:02.000Z,,,,,,,
2014-03-18T00:00:00.000Z,2014-03-18T23:59:59.999Z,2014-03-18T00:06:03.000Z,2014-03-18T12:56:02.000Z,,,,,,,
2014-03-19T00:00:00.000Z,2014-03-19T23:59:59.999Z,2014-03-19T01:46:03.000Z,2014-03-19T18:36:02.000Z,,,,,,,
2014-03-20T00:00:00.000Z,2014-03-20T23:59:59.999Z,2014-03-20T00:01:02.000Z,2014-03-20T14:46:02.000Z,,,,,,,
2014-03-21T00:00:00.000Z,2014-03-21T23:59:59.999Z,2014-03-21T09:11:02.000Z,2014-03-21T11:06:02.000Z,,,,,,,
2014-03-22T00:00:00.000Z,2014-03-22T23:59:59.999Z,2014-03-22T05:46:02.000Z,2014-03-22T10:56:02.000Z,,,,,,,
2014-03-23T00:00:00.000Z,2014-03-23T23:59:59.999Z,2014-03-23T19:01:02.000Z,2014-03-23T23:11:02.000Z,,,,,,,
2014-03-24T00:00:00.000Z,2014-03-24T23:59:59.999Z,2014-03-24T22:51:02.000Z,2014-03-24T02:56:02.000Z,,,,,,,
2014-03-25T00:00:00.000Z,2014-03-25T23:59:59.999Z,2014-03-25T20:06:02.000Z,2014-03-25T10:16:02.000Z,,,,,,,
2014-03-26T00:00:00.000Z,2014-03-26T23:59:59.999Z,2014-03-26T14:11:02.000Z,2014-03-26T07:41:02.000Z,,,,,,,
2014-03-27T00:00:00.000Z,2014-03-27T23:59:59.999Z,2014-03-27T00:11:02.000Z,2014-03-27T23:56:02.000Z,,,,,,,
2014-03-28T00:00:00.000Z,2014-03-28T23:59:59.999Z,2014-03-28T02:56:02.000Z,2014-03-28T00:16:02.000Z,,,,,,,
2014-03-29T00:00:00.000Z,2014-03-29T23:59:59.999Z,2014-03-29T11:16:02.000Z,2014-03-29T23:36:03.000Z,,,,,,,
2014-03-30T00:00:00.000Z,2014-03-30T23:59:59.999Z,2014-03-30T00:01:03.000Z,2014-03-30T16:31:02.000Z,,,,,,,
2014-03-31T00:00:00.000Z,2014-03-31T23:59:59.999Z,2014-03-31T01:56:02.000Z,2014-03-31T05:16:02.000Z,,,,,,,
2014-04-01T00:00:00.000Z,2014-04-01T23:59:59.999Z,2014-04-01T08:26:03.000Z,2014-04-01T00:01:03.000Z,,,,,,,
2014-04-02T00:00:00.000Z,2014-04-02T23:59:59.999Z,2014-04-02T10:01:02.000Z,2014-04-02T22:51:05.000Z,,,,,,,
2014-04-03T00:00:00.000Z,2014-04-03T23:59:59.999Z,2014-04-03T19:01:02.000Z,2014-04-03T07:21:03.000Z,,,,,,,
2014-04-04T00:00:00.000Z,2014-04-04T23:59:59.999Z,2014-04-04T11:26:03.000Z,2014-04-04T05:51:02.000Z,,,,,,,
2014-04-05T00:00:00.000Z,2014-04-05T23:59:59.999Z,2014-04-05T23:46:02.000Z,2014-04-05T00:46:02.000Z,,,,,,,
2014-04-06T00:00:00.000Z,2014-04-06T23:59:59.999Z,2014-04-06T04:46:02.000Z,2014-04-06T13:21:03.000Z,,,,,,,
2014-04-07T00:00:00.000Z,2014-04-07T23:59:59.999Z,2014-04-07T00:06:03.000Z,2014-04-07T16:51:03.000Z,,,,,,,
2014-04-08T00:00:00.000Z,2014-04-08T23:59:59.999Z,2014-04-08T07:21:02.000Z,2014-04-08T00:26:03.000Z,,,,,,,
2014-04-09T00:00:00.000Z,2014-04-09T23:59:59.999Z,2014-04-09T02:06:02.000Z,2014-04-09T21:41:03.000Z,,,,,,,
2014-04-10T00:00:00.000Z,2014-04-10T23:59:59.999Z,2014-04-10T01:21:03.000Z,2014-04-10T23:41:02.000Z,,,,,,,
2014-04-11T00:00:00.000Z,2014-04-11T23:59:59.999Z,2014-04-11T18:06:02.000Z,2014-04-11T01:46:02.000Z,,,,,,,
2014-04-12T00:00:00.000Z,2014-04-12T23:59:59.999Z,2014-04-12T04:06:03.000Z,2014-04-12T14:16:02.000Z,,,,,,,
2014-04-13T00:00:00.000Z,2014-04-13T23:59:59.999Z,2014-04-13T01:31:03.000Z,2014-04-13T16:36:03.000Z,,,,,,,
2014-04-14T00:00:00.000Z,2014-04-14T23:59:59.999Z,2014-04-14T11:46:02.000Z,2014-04-14T04:11:03.000Z,,,,,,,
2014-04-15T00:00:00.000Z,2014-04-15T23:59:59.999Z,2014-04-15T23:47:22.000Z,2014-04-15T03:56:02.000Z,,,,,,,
2014-04-16T00:00:00.000Z,2014-04-16T23:59:59.999Z,2014-04-16T08:31:02.000Z,2014-04-16T09:36:03.000Z,,,,,,,
2014-04-17T00:00:00.000Z,2014-04-17T23:59:59.999Z,2014-04-17T00:31:02.000Z,2014-04-17T10:16:03.000Z,,,,,,,
2014-04-18T00:00:00.000Z,2014-04-18T23:59:59.999Z,2014-04-18T06:31:04.000Z,2014-04-18T12:51:02.000Z,,,,,,,
2014-04-19T00:00:00.000Z,2014-04-19T23:59:59.999Z,2014-04-19T22:11:02.000Z,2014-04-19T04:31:02.000Z,,,,,,,
2014-04-20T00:00:00.000Z,2014-04-20T23:59:59.999Z,2014-04-20T03:06:02.000Z,2014-04-20T16:46:02.000Z,,,,,,,
2014-04-21T00:00:00.000Z,2014-04-21T23:59:59.999Z,2014-04-21T01:46:02.000Z,2014-04-21T18:31:03.000Z,,,,,,,
2014-04-22T00:00:00.000Z,2014-04-22T23:59:59.999Z,2014-04-22T03:36:02.000Z,2014-04-22T22:46:03.000Z,,,,,,,
2014-04-23T00:00:00.000Z,2014-04-23T23:59:59.999Z,2014-04-23T01:46:03.000Z,2014-04-23T18:51:03.000Z,,,,,,,
2014-04-24T00:00:00.000Z,2014-04-24T23:59:59.999Z,2014-04-24T23:56:02.000Z,2014-04-24T09:51:02.000Z,,,,,,,
2014-04-25T00:00:00.000Z,2014-04-25T23:59:59.999Z,2014-04-25T00:06:02.000Z,2014-04-25T11:21:02.000Z,,,,,,,
2014-04-26T00:00:00.000Z,2014-04-26T23:59:59.999Z,2014-04-26T15:31:02.000Z,2014-04-26T02:31:02.000Z,,,,,,,
2014-04-27T00:00:00.000Z,2014-04-27T23:59:59.999Z,2014-04-27T04:51:02.000Z,2014-04-27T23:56:02.000Z,,,,,,,
2014-04-28T00:00:00.000Z,2014-04-28T23:59:59.999Z,2014-04-28T19:16:03.000Z,2014-04-28T04:46:02.000Z,,,,,,,
2014-04-29T00:00:00.000Z,2014-04-29T23:59:59.999Z,2014-04-29T11:51:02.000Z,2014-04-29T05:36:02.000Z,,,,,,,
